Date,Close,High,Low,Open,Volume
1995-05-09,9.992733001708984,10.053295135498047,9.568798065185547,9.62936019897461,128587
1995-05-10,10.416666984558105,10.416666984558105,9.992733001708984,9.992733001708984,202891
1995-05-11,10.234980583190918,10.416666984558105,10.174419403076172,10.416666984558105,134779
1995-05-12,9.811046600341797,9.992733001708984,9.750484466552734,9.992733001708984,119918
1995-05-15,9.87160873413086,9.932170867919922,9.750484466552734,9.811046600341797,35914
1995-05-16,9.811046600341797,9.87160873413086,9.750484466552734,9.87160873413086,57173
1995-05-17,9.811046600341797,9.87160873413086,9.811046600341797,9.811046600341797,28483
1995-05-18,9.38711166381836,9.811046600341797,9.38711166381836,9.811046600341797,72034
1995-05-19,9.447673797607422,9.508235931396484,9.326549530029297,9.447673797607422,46440
1995-05-22,9.750484466552734,9.750484466552734,9.508235931396484,9.508235931396484,26832
1995-05-23,9.992733001708984,9.992733001708984,9.62936019897461,9.62936019897461,54490
1995-05-24,9.932170867919922,10.053295135498047,9.811046600341797,9.992733001708984,17131
1995-05-25,9.750484466552734,9.992733001708984,9.750484466552734,9.87160873413086,37771
1995-05-26,9.38711166381836,9.811046600341797,9.38711166381836,9.750484466552734,39835
1995-05-30,9.447673797607422,9.447673797607422,9.38711166381836,9.447673797607422,45614
1995-05-31,9.568798065185547,9.62936019897461,9.508235931396484,9.568798065185547,31992
1995-06-01,9.689922332763672,9.689922332763672,9.62936019897461,9.62936019897461,31786
1995-06-02,9.689922332763672,9.750484466552734,9.62936019897461,9.689922332763672,23323
1995-06-05,9.62936019897461,9.750484466552734,9.508235931396484,9.750484466552734,31579
1995-06-06,9.750484466552734,9.750484466552734,9.62936019897461,9.62936019897461,19402
1995-06-07,9.811046600341797,9.87160873413086,9.689922332763672,9.689922332763672,43550
1995-06-08,9.87160873413086,9.87160873413086,9.750484466552734,9.87160873413086,15480
1995-06-09,9.750484466552734,9.811046600341797,9.750484466552734,9.811046600341797,15686
1995-06-12,9.568798065185547,9.750484466552734,9.568798065185547,9.689922332763672,37771
1995-06-13,9.62936019897461,9.62936019897461,9.568798065185547,9.568798065185547,21878
1995-06-14,9.568798065185547,9.62936019897461,9.508235931396484,9.62936019897461,40867
1995-06-15,9.568798065185547,9.62936019897461,9.568798065185547,9.568798065185547,14448
1995-06-16,9.750484466552734,9.750484466552734,9.568798065185547,9.568798065185547,28690
1995-06-19,9.750484466552734,9.750484466552734,9.689922332763672,9.689922332763672,28070
1995-06-20,9.811046600341797,9.811046600341797,9.689922332763672,9.750484466552734,29309
1995-06-21,9.689922332763672,9.811046600341797,9.62936019897461,9.750484466552734,36739
1995-06-22,9.62936019897461,9.689922332763672,9.62936019897461,9.689922332763672,12797
1995-06-23,9.689922332763672,9.750484466552734,9.62936019897461,9.689922332763672,20434
1995-06-26,9.689922332763672,9.750484466552734,9.689922332763672,9.689922332763672,7018
1995-06-27,9.811046600341797,9.87160873413086,9.689922332763672,9.750484466552734,23117
1995-06-28,9.87160873413086,9.87160873413086,9.811046600341797,9.87160873413086,16099
1995-06-29,9.87160873413086,9.87160873413086,9.750484466552734,9.750484466552734,28070
1995-06-30,10.234980583190918,10.234980583190918,9.87160873413086,9.87160873413086,118680
1995-07-03,10.053295135498047,10.234980583190918,10.053295135498047,10.234980583190918,21259
1995-07-05,10.11385726928711,10.11385726928711,9.992733001708984,10.11385726928711,27451
1995-07-06,10.11385726928711,10.174419403076172,9.932170867919922,9.992733001708984,28483
1995-07-07,10.174419403076172,10.29554271697998,10.11385726928711,10.11385726928711,66254
1995-07-10,10.416666984558105,10.416666984558105,10.234980583190918,10.234980583190918,36739
1995-07-11,10.356104850769043,10.416666984558105,10.29554271697998,10.29554271697998,18782
1995-07-12,10.29554271697998,10.356104850769043,10.29554271697998,10.29554271697998,23530
1995-07-13,10.29554271697998,10.29554271697998,10.234980583190918,10.234980583190918,28690
1995-07-14,10.356104850769043,10.356104850769043,10.29554271697998,10.29554271697998,31786
1995-07-17,10.29554271697998,10.356104850769043,10.29554271697998,10.29554271697998,37358
1995-07-18,10.29554271697998,10.356104850769043,10.29554271697998,10.29554271697998,43963
1995-07-19,10.29554271697998,10.356104850769043,10.29554271697998,10.29554271697998,56141
1995-07-20,10.29554271697998,10.356104850769043,10.29554271697998,10.29554271697998,29102
1995-07-21,10.29554271697998,10.356104850769043,10.234980583190918,10.29554271697998,45821
1995-07-24,10.598353385925293,10.598353385925293,10.234980583190918,10.234980583190918,76781
1995-07-25,10.416666984558105,10.598353385925293,10.356104850769043,10.598353385925293,46440
1995-07-26,10.416666984558105,10.416666984558105,10.356104850769043,10.356104850769043,34056
1995-07-27,10.416666984558105,10.416666984558105,10.356104850769043,10.356104850769043,35914
1995-07-28,10.416666984558105,10.477229118347168,10.356104850769043,10.356104850769043,18370
1995-07-31,10.416666984558105,10.53779125213623,10.356104850769043,10.416666984558105,46234
1995-08-01,10.477229118347168,10.477229118347168,10.416666984558105,10.477229118347168,16925
1995-08-02,10.477229118347168,10.477229118347168,10.416666984558105,10.416666984558105,7018
1995-08-03,10.53779125213623,10.598353385925293,10.477229118347168,10.477229118347168,63571
1995-08-04,10.598353385925293,10.598353385925293,10.477229118347168,10.477229118347168,35088
1995-08-07,10.598353385925293,10.719476699829102,10.598353385925293,10.658914566040039,74304
1995-08-08,10.53779125213623,10.598353385925293,10.477229118347168,10.598353385925293,32198
1995-08-09,10.356104850769043,10.53779125213623,10.29554271697998,10.53779125213623,56347
1995-08-10,10.29554271697998,10.356104850769043,10.234980583190918,10.29554271697998,36326
1995-08-11,10.29554271697998,10.356104850769043,10.174419403076172,10.356104850769043,29515
1995-08-14,10.234980583190918,10.234980583190918,10.053295135498047,10.174419403076172,37565
1995-08-15,10.234980583190918,10.234980583190918,10.053295135498047,10.234980583190918,23942
1995-08-16,10.29554271697998,10.29554271697998,10.11385726928711,10.11385726928711,13416
1995-08-17,10.356104850769043,10.356104850769043,10.234980583190918,10.234980583190918,23530
1995-08-18,10.477229118347168,10.658914566040039,10.234980583190918,10.234980583190918,48298
1995-08-21,10.53779125213623,10.53779125213623,10.356104850769043,10.53779125213623,24149
1995-08-22,10.356104850769043,10.477229118347168,10.234980583190918,10.477229118347168,26006
1995-08-23,10.234980583190918,10.416666984558105,10.234980583190918,10.356104850769043,18370
1995-08-24,10.356104850769043,10.356104850769043,10.234980583190918,10.234980583190918,25387
1995-08-25,10.356104850769043,10.356104850769043,10.174419403076172,10.234980583190918,71208
1995-08-28,10.29554271697998,10.416666984558105,10.29554271697998,10.356104850769043,33024
1995-08-29,10.356104850769043,10.416666984558105,10.29554271697998,10.416666984558105,44376
1995-08-30,10.416666984558105,10.416666984558105,10.29554271697998,10.29554271697998,19402
1995-08-31,10.477229118347168,10.477229118347168,10.29554271697998,10.416666984558105,22910
1995-09-01,10.356104850769043,10.477229118347168,10.356104850769043,10.416666984558105,28483
1995-09-05,10.356104850769043,10.477229118347168,10.356104850769043,10.477229118347168,35501
1995-09-06,10.416666984558105,10.477229118347168,10.416666984558105,10.416666984558105,10733
1995-09-07,10.416666984558105,10.477229118347168,10.416666984558105,10.416666984558105,24562
1995-09-08,10.477229118347168,10.477229118347168,10.416666984558105,10.416666984558105,67906
1995-09-11,10.356104850769043,10.477229118347168,10.29554271697998,10.416666984558105,42312
1995-09-12,10.234980583190918,10.356104850769043,10.234980583190918,10.29554271697998,47266
1995-09-13,10.11385726928711,10.29554271697998,10.11385726928711,10.234980583190918,117854
1995-09-14,10.356104850769043,10.477229118347168,10.11385726928711,10.11385726928711,67699
1995-09-15,10.356104850769043,10.416666984558105,10.29554271697998,10.356104850769043,37152
1995-09-18,10.29554271697998,10.356104850769043,10.234980583190918,10.356104850769043,33024
1995-09-19,10.29554271697998,10.356104850769043,10.234980583190918,10.234980583190918,20640
1995-09-20,10.174419403076172,10.29554271697998,10.174419403076172,10.234980583190918,20434
1995-09-21,10.174419403076172,10.234980583190918,10.11385726928711,10.234980583190918,19608
1995-09-22,10.29554271697998,10.356104850769043,10.11385726928711,10.174419403076172,43138
1995-09-25,10.29554271697998,10.356104850769043,10.29554271697998,10.29554271697998,50362
1995-09-26,10.356104850769043,10.356104850769043,10.29554271697998,10.29554271697998,34469
1995-09-27,10.234980583190918,10.356104850769043,10.234980583190918,10.29554271697998,12384
1995-09-28,9.932170867919922,10.053295135498047,9.811046600341797,9.992733001708984,43344
1995-09-29,10.234980583190918,10.234980583190918,9.932170867919922,9.932170867919922,23530
1995-10-02,10.174419403076172,10.234980583190918,10.174419403076172,10.234980583190918,10320
1995-10-03,10.11385726928711,10.174419403076172,10.11385726928711,10.174419403076172,23736
1995-10-04,9.992733001708984,10.11385726928711,9.992733001708984,10.053295135498047,15067
1995-10-05,9.932170867919922,9.992733001708984,9.932170867919922,9.992733001708984,14448
1995-10-06,9.932170867919922,9.992733001708984,9.87160873413086,9.87160873413086,18576
1995-10-09,9.932170867919922,9.992733001708984,9.932170867919922,9.992733001708984,12797
1995-10-10,9.87160873413086,10.053295135498047,9.87160873413086,9.932170867919922,26006
1995-10-11,9.750484466552734,9.750484466552734,9.689922332763672,9.750484466552734,32198
1995-10-12,9.811046600341797,9.87160873413086,9.62936019897461,9.750484466552734,65842
1995-10-13,9.689922332763672,9.87160873413086,9.689922332763672,9.811046600341797,27245
1995-10-16,9.811046600341797,9.811046600341797,9.689922332763672,9.811046600341797,38184
1995-10-17,9.87160873413086,9.87160873413086,9.750484466552734,9.811046600341797,39010
1995-10-18,9.932170867919922,10.053295135498047,9.811046600341797,9.811046600341797,48710
1995-10-19,10.053295135498047,10.11385726928711,9.992733001708984,9.992733001708984,22085
1995-10-20,10.174419403076172,10.174419403076172,9.992733001708984,9.992733001708984,32818
1995-10-23,9.992733001708984,10.053295135498047,9.992733001708984,10.053295135498047,2270
1995-10-24,9.811046600341797,10.053295135498047,9.689922332763672,10.053295135498047,33643
1995-10-25,9.689922332763672,9.87160873413086,9.62936019897461,9.87160873413086,26006
1995-10-26,9.750484466552734,9.750484466552734,9.508235931396484,9.689922332763672,70382
1995-10-27,9.689922332763672,9.811046600341797,9.689922332763672,9.750484466552734,22910
1995-10-30,9.568798065185547,9.62936019897461,9.508235931396484,9.568798065185547,33024
1995-10-31,9.508235931396484,9.689922332763672,9.508235931396484,9.568798065185547,27245
1995-11-01,9.568798065185547,9.568798065185547,9.447673797607422,9.508235931396484,1166366
1995-11-02,9.508235931396484,9.568798065185547,9.508235931396484,9.568798065185547,158722
1995-11-03,9.568798065185547,9.568798065185547,9.508235931396484,9.508235931396484,84418
1995-11-06,9.568798065185547,9.62936019897461,9.508235931396484,9.568798065185547,75130
1995-11-07,9.508235931396484,9.568798065185547,9.508235931396484,9.568798065185547,111043
1995-11-08,9.508235931396484,9.568798065185547,9.447673797607422,9.508235931396484,80909
1995-11-09,9.508235931396484,9.508235931396484,9.447673797607422,9.447673797607422,69970
1995-11-10,9.568798065185547,9.568798065185547,9.447673797607422,9.508235931396484,53458
1995-11-13,9.568798065185547,9.568798065185547,9.447673797607422,9.508235931396484,61714
1995-11-14,9.508235931396484,9.568798065185547,9.508235931396484,9.568798065185547,46234
1995-11-15,9.508235931396484,9.568798065185547,9.447673797607422,9.568798065185547,35707
1995-11-16,9.508235931396484,9.568798065185547,9.447673797607422,9.508235931396484,58411
1995-11-17,9.62936019897461,9.62936019897461,9.508235931396484,9.508235931396484,87307
1995-11-20,9.568798065185547,9.62936019897461,9.508235931396484,9.62936019897461,51806
1995-11-21,9.568798065185547,9.568798065185547,9.508235931396484,9.568798065185547,41486
1995-11-22,9.568798065185547,9.62936019897461,9.568798065185547,9.568798065185547,33437
1995-11-24,9.568798065185547,9.62936019897461,9.568798065185547,9.568798065185547,10733
1995-11-27,9.568798065185547,9.62936019897461,9.508235931396484,9.568798065185547,61094
1995-11-28,9.508235931396484,9.568798065185547,9.447673797607422,9.568798065185547,45202
1995-11-29,9.508235931396484,9.508235931396484,9.38711166381836,9.38711166381836,25387
1995-11-30,9.447673797607422,9.508235931396484,9.38711166381836,9.508235931396484,47059
1995-12-01,9.38711166381836,9.447673797607422,9.326549530029297,9.447673797607422,52426
1995-12-04,9.326549530029297,9.38711166381836,9.26598834991455,9.38711166381836,43757
1995-12-05,9.38711166381836,9.447673797607422,9.326549530029297,9.326549530029297,57586
1995-12-06,9.38711166381836,9.447673797607422,9.38711166381836,9.447673797607422,50155
1995-12-07,9.508235931396484,9.508235931396484,9.447673797607422,9.447673797607422,55109
1995-12-08,9.508235931396484,9.568798065185547,9.508235931396484,9.508235931396484,55934
1995-12-11,9.508235931396484,9.568798065185547,9.508235931396484,9.568798065185547,43550
1995-12-12,9.568798065185547,9.568798065185547,9.508235931396484,9.508235931396484,38184
1995-12-13,9.992733001708984,10.053295135498047,9.750484466552734,9.750484466552734,284419
1995-12-14,9.992733001708984,10.11385726928711,9.932170867919922,9.992733001708984,192365
1995-12-15,9.932170867919922,10.053295135498047,9.932170867919922,9.992733001708984,133541
1995-12-18,10.174419403076172,10.234980583190918,9.992733001708984,9.992733001708984,160373
1995-12-19,10.356104850769043,10.477229118347168,10.234980583190918,10.234980583190918,205574
1995-12-20,10.416666984558105,10.53779125213623,10.416666984558105,10.416666984558105,139526
1995-12-21,10.174419403076172,10.234980583190918,10.11385726928711,10.174419403076172,83386
1995-12-22,10.174419403076172,10.29554271697998,10.11385726928711,10.234980583190918,66874
1995-12-26,10.174419403076172,10.234980583190918,10.11385726928711,10.174419403076172,65016
1995-12-27,10.416666984558105,10.477229118347168,10.11385726928711,10.174419403076172,78226
1995-12-28,10.598353385925293,10.598353385925293,10.356104850769043,10.356104850769043,95976
1995-12-29,10.901163101196289,10.901163101196289,10.598353385925293,10.598353385925293,119918
1996-01-02,10.840600967407227,10.901163101196289,10.658914566040039,10.901163101196289,108154
1996-01-03,10.780038833618164,10.840600967407227,10.719476699829102,10.840600967407227,69350
1996-01-04,10.719476699829102,10.719476699829102,10.598353385925293,10.658914566040039,67286
1996-01-05,10.53779125213623,10.719476699829102,10.477229118347168,10.658914566040039,63571
1996-01-08,10.53779125213623,10.53779125213623,10.477229118347168,10.477229118347168,20640
1996-01-09,10.840600967407227,10.840600967407227,10.477229118347168,10.477229118347168,117029
1996-01-10,10.719476699829102,10.840600967407227,10.658914566040039,10.840600967407227,57173
1996-01-11,11.022287368774414,11.022287368774414,10.719476699829102,10.719476699829102,219610
1996-01-12,11.203972816467285,11.203972816467285,10.961725234985352,11.022287368774414,198144
1996-01-15,11.022287368774414,11.143410682678223,10.901163101196289,11.143410682678223,92880
1996-01-16,11.08284854888916,11.08284854888916,10.901163101196289,11.022287368774414,77606
1996-01-17,11.022287368774414,11.08284854888916,10.901163101196289,11.022287368774414,58205
1996-01-18,11.08284854888916,11.264534950256348,10.961725234985352,10.961725234985352,106915
1996-01-19,11.022287368774414,11.08284854888916,10.961725234985352,10.961725234985352,66874
1996-01-22,11.08284854888916,11.143410682678223,10.901163101196289,10.961725234985352,65222
1996-01-23,10.961725234985352,11.143410682678223,10.901163101196289,11.022287368774414,84211
1996-01-24,10.961725234985352,11.08284854888916,10.901163101196289,11.022287368774414,42312
1996-01-25,11.022287368774414,11.08284854888916,10.901163101196289,10.901163101196289,37978
1996-01-26,11.08284854888916,11.203972816467285,11.022287368774414,11.08284854888916,61507
1996-01-29,10.901163101196289,11.143410682678223,10.901163101196289,11.143410682678223,36946
1996-01-30,11.022287368774414,11.08284854888916,10.840600967407227,10.961725234985352,66461
1996-01-31,11.203972816467285,11.203972816467285,10.840600967407227,10.901163101196289,51394
1996-02-01,11.08284854888916,11.203972816467285,10.961725234985352,11.08284854888916,53458
1996-02-02,10.901163101196289,11.08284854888916,10.901163101196289,11.08284854888916,27451
1996-02-05,10.840600967407227,10.961725234985352,10.840600967407227,10.840600967407227,28277
1996-02-06,10.840600967407227,10.840600967407227,10.598353385925293,10.840600967407227,42106
1996-02-07,10.658914566040039,10.780038833618164,10.658914566040039,10.780038833618164,21466
1996-02-08,10.598353385925293,10.658914566040039,10.477229118347168,10.658914566040039,63778
